--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
MARKER FOLLOWER STARTED
X : 0 Y : 3 Z : 0
666634,0.01,0.01,-0.00,0.00,-1,0
666735,0.03,0.03,-0.00,0.02,10,0
666836,0.04,0.03,-0.00,0.05,3,1
666937,0.04,0.03,-0.00,0.08,3,2
667038,0.03,0.03,-0.00,0.11,3,3
667139,0.04,0.03,-0.00,0.14,2,3
667240,0.03,0.03,-0.01,0.17,2,4
667341,0.02,0.04,-0.01,0.20,3,4
667442,0.02,0.03,-0.01,0.23,3,5
667543,0.04,0.03,-0.01,0.26,6,7
667644,0.03,0.03,-0.02,0.29,1,8
667745,0.02,0.03,-0.02,0.32,1,9
667846,0.03,0.03,-0.03,0.35,4,9
667947,0.03,0.03,-0.03,0.38,4,10
668048,0.04,0.03,-0.04,0.41,4,11
668149,0.02,0.03,-0.05,0.44,0,12
668250,0.02,0.04,-0.05,0.46,-2,14
668351,0.03,0.04,-0.06,0.49,6,15
668452,0.04,0.03,-0.07,0.52,7,15
668553,0.02,0.04,-0.08,0.55,7,17
668654,0.01,0.03,-0.08,0.57,3,18
668755,0.04,0.03,-0.09,0.60,2,18
668856,0.03,0.04,-0.10,0.63,6,20
668957,0.03,0.04,-0.11,0.65,4,21
669058,0.02,0.03,-0.12,0.68,4,22
669159,0.03,0.03,-0.13,0.71,6,22
669260,0.03,0.03,-0.14,0.73,3,23
669361,0.03,0.03,-0.15,0.76,1,24
669462,0.02,0.03,-0.16,0.78,-1,24
669563,0.02,0.02,-0.17,0.80,-2,25
669664,0.02,0.02,-0.18,0.81,1,25
669765,0.02,0.03,-0.19,0.83,0,26
669866,0.02,0.03,-0.20,0.85,11,26
669967,0.02,0.03,-0.21,0.88,2,27
670068,0.02,0.03,-0.23,0.91,5,28
670169,0.02,0.03,-0.24,0.93,1,29
670270,0.03,0.03,-0.26,0.95,4,29
670371,0.02,0.03,-0.27,0.98,0,30
670472,0.03,0.03,-0.28,1.00,2,31
670573,0.02,0.02,-0.29,1.02,0,31
670674,0.02,0.02,-0.30,1.03,0,31
670775,0.02,0.03,-0.31,1.05,0,31
670876,0.03,0.03,-0.33,1.07,6,32
670977,0.03,0.03,-0.34,1.09,1,33
671078,0.04,0.03,-0.36,1.12,0,33
671179,0.03,0.03,-0.37,1.14,5,34
671280,0.03,0.03,-0.39,1.17,-3,34
671381,0.02,0.03,-0.40,1.19,9,35
671482,0.02,0.02,-0.42,1.21,1,35
671583,0.02,0.02,-0.43,1.22,1,35
671684,0.00,0.01,-0.44,1.24,0,35
671785,0.02,0.02,-0.45,1.25,10,35
671886,0.02,0.03,-0.46,1.27,7,36
671987,0.03,0.03,-0.48,1.29,2,36
672088,0.03,0.03,-0.50,1.31,1,36
672189,0.03,0.03,-0.51,1.34,1,36
672290,0.03,0.03,-0.53,1.36,-3,36
672391,0.02,0.02,-0.54,1.38,1,36
672492,0.03,0.02,-0.56,1.39,4,36
672593,0.01,0.02,-0.57,1.41,1,36
672694,0.01,0.01,-0.58,1.42,0,36
672795,0.02,0.03,-0.59,1.43,14,36
672896,0.04,0.03,-0.60,1.45,0,36
672997,0.03,0.03,-0.61,1.47,1,35
673098,0.03,0.02,-0.63,1.49,3,35
673199,0.03,0.02,-0.64,1.51,2,34
673300,0.04,0.03,-0.66,1.53,2,34
673401,0.02,0.02,-0.67,1.55,1,34
673502,0.03,0.02,-0.69,1.58,1,33
673603,0.02,0.02,-0.70,1.60,3,33
673704,0.03,0.02,-0.72,1.62,3,32
673804,0.02,0.02,-0.73,1.64,1,32
673905,0.03,0.03,-0.74,1.66,1,31
674005,0.03,0.02,-0.75,1.68,1,31
674106,0.04,0.02,-0.77,1.71,1,29
674207,0.04,0.02,-0.78,1.73,5,28
674308,0.03,0.02,-0.79,1.75,-1,27
674409,0.03,0.02,-0.80,1.77,2,26
674510,0.04,0.02,-0.81,1.79,3,24
674611,0.03,0.02,-0.82,1.82,3,23
674712,0.03,0.02,-0.83,1.84,11,22
674813,0.04,0.02,-0.84,1.86,0,21
674914,0.04,0.02,-0.85,1.88,1,19
675015,0.02,0.02,-0.86,1.90,4,18
675116,0.03,0.03,-0.86,1.93,1,17
675217,0.02,0.03,-0.87,1.95,3,15
675318,0.03,0.03,-0.88,1.97,2,14
675419,0.02,0.02,-0.88,1.99,-1,13
675520,0.02,0.02,-0.89,2.02,12,11
675621,0.03,0.02,-0.89,2.04,2,10
675722,0.04,0.03,-0.90,2.06,8,9
675823,0.03,0.02,-0.90,2.09,-2,8
675924,0.01,0.02,-0.90,2.11,0,7
676025,0.03,0.02,-0.91,2.13,5,6
676126,0.04,0.02,-0.91,2.16,4,4
676227,0.04,0.02,-0.91,2.18,4,2
676328,0.03,0.02,-0.91,2.20,0,1
676429,0.03,0.02,-0.91,2.22,2,0
676530,0.03,0.02,-0.91,2.25,5,-1
676631,0.03,0.02,-0.91,2.27,0,-2
676732,0.03,0.02,-0.91,2.29,4,-4
676833,0.02,0.02,-0.91,2.31,1,-6
676934,0.02,0.02,-0.90,2.33,1,-7
677035,0.03,0.02,-0.90,2.35,2,-9
677136,0.02,0.02,-0.90,2.38,14,-11
677237,0.02,0.02,-0.89,2.39,3,-12
677338,0.02,0.02,-0.89,2.41,1,-14
677439,0.03,0.02,-0.88,2.43,1,-16
677540,0.03,0.02,-0.88,2.45,2,-17
677641,0.03,0.02,-0.87,2.47,5,-19
677742,0.02,0.02,-0.86,2.49,1,-20
677843,0.03,0.02,-0.86,2.51,6,-21
677944,0.03,0.02,-0.85,2.52,-2,-23
678045,0.03,0.02,-0.84,2.54,6,-24
678146,0.03,0.02,-0.83,2.56,1,-26
678247,0.03,0.02,-0.83,2.58,2,-27
678348,0.02,0.02,-0.82,2.60,-1,-29
678449,0.02,0.01,-0.81,2.61,1,-30
678550,0.03,0.02,-0.80,2.63,6,-32
678651,0.03,0.01,-0.79,2.64,11,-33
678752,0.03,0.02,-0.78,2.66,2,-34
678853,0.03,0.01,-0.77,2.67,0,-35
678954,0.03,0.02,-0.76,2.68,8,-37
679055,0.02,0.02,-0.75,2.70,14,-38
679156,0.02,0.01,-0.74,2.71,12,-39
679257,0.02,0.01,-0.73,2.72,-1,-40
679358,0.02,0.01,-0.72,2.73,-1,-41
679459,0.01,0.00,-0.72,2.73,-1,-42
679560,0.03,0.01,-0.71,2.74,2,-43
679661,0.02,0.01,-0.70,2.75,9,-44
679762,0.03,0.02,-0.69,2.76,0,-46
679863,0.02,0.01,-0.68,2.77,2,-47
679964,0.03,0.02,-0.67,2.78,20,-49
680065,0.02,0.01,-0.65,2.79,-8,-50
680166,0.02,0.02,-0.64,2.80,2,-51
680267,0.02,0.01,-0.63,2.81,1,-52
680368,0.01,0.02,-0.62,2.82,0,-53
680469,0.02,0.01,-0.61,2.82,1,-54
