321300,0.0079,0.0079,0.00,0.00,0.17,23
321400,0.0236,0.0157,0.02,0.00,0.00,-1
321500,0.0236,0.0236,0.04,0.00,0.50,3
321600,0.0236,0.0236,0.06,0.00,0.66,1
321700,0.0157,0.0157,0.08,0.00,0.17,0
321800,0.0236,0.0236,0.10,0.00,-0.33,-1
321900,0.0236,0.0236,0.12,0.00,0.50,3
322000,0.0157,0.0157,0.15,0.00,-0.17,-1
322100,0.0236,0.0157,0.16,0.00,-0.17,1
322200,0.0314,0.0236,0.18,0.00,-0.83,0
322300,0.0236,0.0236,0.20,0.00,-0.99,5
322400,0.0157,0.0157,0.23,-0.00,-1.16,0
322500,0.0236,0.0236,0.25,-0.00,-0.50,0
322600,0.0236,0.0236,0.28,-0.00,0.50,2
322700,0.0236,0.0236,0.30,-0.00,0.50,0
322800,0.0236,0.0157,0.32,-0.00,-0.50,0
322900,0.0157,0.0157,0.34,-0.00,-0.66,1
323000,0.0157,0.0079,0.35,-0.00,-1.49,0
323100,0.0157,0.0157,0.37,-0.00,-1.49,0
323200,0.0079,0.0157,0.38,-0.00,-1.32,7
323300,0.0157,0.0157,0.39,-0.00,-0.99,0
323400,0.0157,0.0079,0.40,-0.00,-0.66,3
323500,0.0157,0.0157,0.42,-0.00,-1.49,-1
323600,0.0157,0.0157,0.44,-0.00,-2.32,-2
323700,0.0079,0.0079,0.45,-0.00,-2.32,6
323800,0.0236,0.0236,0.47,-0.00,-2.15,-1
323900,0.0157,0.0157,0.49,-0.00,-2.15,-1
324100,0.0157,0.0157,0.52,-0.01,-4.30,-2
324200,0.0079,0.0157,0.53,-0.01,-4.30,-2
324300,0.0079,0.0079,0.54,-0.01,-4.30,-2
324400,0.0236,0.0236,0.56,-0.01,-2.81,-2
324500,0.0079,0.0079,0.57,-0.01,-2.15,-1
324600,0.0157,0.0157,0.59,-0.01,-1.65,0
324700,0.0079,0.0157,0.60,-0.01,-0.83,0
324800,0.0157,0.0079,0.61,-0.01,0.66,5
324900,0.0157,0.0157,0.63,-0.01,1.65,4
325000,0.0079,0.0079,0.64,-0.01,2.48,3
325100,0.0157,0.0079,0.65,-0.01,1.82,3
325200,0.0157,0.0000,0.66,-0.01,0.99,3
325300,0.0079,0.0000,0.67,-0.01,-0.17,2
325400,0.0079,0.0079,0.68,-0.01,-0.99,2
325500,0.0157,0.0079,0.68,-0.01,-0.99,1
325600,0.0079,0.0079,0.69,-0.01,-1.16,1
325700,0.0157,0.0079,0.70,-0.01,-0.99,0
325800,0.0157,0.0079,0.71,-0.01,-1.16,1
325900,0.0157,0.0079,0.72,-0.01,-2.48,1
326000,0.0079,0.0000,0.73,-0.01,-2.32,0
326100,0.0079,0.0000,0.74,-0.01,-2.32,-1
326200,0.0079,0.0157,0.74,-0.01,-2.15,12
326300,0.0000,0.0079,0.75,-0.01,-0.99,0
326400,0.0079,0.0079,0.76,-0.01,-0.33,0
326500,0.0157,0.0157,0.77,-0.01,0.00,1
326600,0.0079,0.0079,0.78,-0.01,-1.16,1
326700,0.0157,0.0157,0.79,-0.01,-2.98,7
326800,0.0000,0.0079,0.80,-0.01,-2.48,-1
326900,0.0079,0.0079,0.81,-0.01,-1.32,3
327000,0.0157,0.0079,0.82,-0.01,-0.83,1
327100,0.0000,0.0000,0.83,-0.01,-1.16,1
327200,0.0079,0.0157,0.84,-0.01,0.00,2
327300,0.0000,0.0079,0.85,-0.01,1.65,1
327400,0.0079,0.0157,0.86,-0.01,1.16,2
327500,0.0079,0.0079,0.87,-0.01,1.65,3
327600,0.0079,0.0079,0.88,-0.01,1.99,2
327700,0.0079,0.0079,0.89,-0.01,3.47,2
327900,0.0157,0.0079,0.90,-0.01,2.15,3
328000,0.0079,0.0157,0.91,-0.01,2.98,3
328100,0.0000,0.0079,0.92,-0.01,3.97,3
328200,0.0079,0.0079,0.92,-0.01,5.29,2
328300,0.0000,0.0000,0.93,-0.01,5.96,5
328500,0.0079,0.0157,0.94,-0.01,6.62,12
328600,0.0000,0.0000,0.95,-0.01,7.11,6
328700,0.0079,0.0079,0.95,-0.01,8.44,6
328800,0.0079,0.0079,0.96,-0.01,8.27,8
328900,0.0000,0.0000,0.96,-0.01,8.44,9
329000,0.0000,0.0079,0.97,-0.00,8.93,7
329100,0.0079,0.0000,0.97,-0.00,9.26,8
329200,0.0000,0.0000,0.97,-0.00,9.43,7
329300,0.0000,0.0000,0.97,-0.00,9.43,7
329400,0.0079,0.0079,0.98,-0.00,7.94,6
329500,0.0079,0.0000,0.98,-0.00,6.62,6
329600,0.0000,0.0079,0.99,-0.00,7.11,7
329700,0.0000,0.0079,0.99,-0.00,7.94,6
329800,0.0000,0.0000,0.99,-0.00,8.44,7
329900,0.0000,0.0000,0.99,-0.00,9.10,7
330000,0.0000,0.0000,0.99,-0.00,9.10,7
330100,0.0000,0.0000,0.99,-0.00,9.10,7
330200,0.0000,0.0000,0.99,-0.00,9.10,7
330300,0.0000,0.0000,0.99,-0.00,9.10,8
330400,0.0000,0.0000,0.99,-0.00,9.10,7
330500,0.0000,0.0000,0.99,-0.00,9.10,7
