149300,0.0000,0.0000,0.00,0.00,0.83,0
149400,0.0079,-0.0079,0.00,-0.00,-1.99,1
149500,0.0079,-0.0079,0.00,0.00,-6.95,4
149600,0.0000,0.0000,0.00,0.00,-11.42,-7
149700,0.0157,-0.0157,0.00,0.00,-21.34,-11
149800,0.0157,-0.0157,0.00,-0.00,-33.42,-22
149900,0.0157,-0.0079,0.00,-0.00,-45.33,-23
150000,0.0314,0.0314,0.01,-0.01,-50.46,-36
150100,0.0314,0.0314,0.03,-0.04,-50.46,-38
150200,0.0236,0.0314,0.05,-0.06,-49.80,-38
150300,0.0236,0.0236,0.07,-0.08,-49.14,-37
150400,0.0236,0.0236,0.09,-0.10,-48.47,-36
150500,0.0236,0.0236,0.10,-0.12,-48.14,-34
150600,0.0236,0.0157,0.12,-0.14,-48.14,-35
150700,0.0236,0.0157,0.13,-0.15,-47.65,-34
150800,0.0314,0.0314,0.15,-0.17,-47.32,-33
150900,0.0314,0.0314,0.17,-0.19,-47.15,-31
151000,0.0236,0.0236,0.19,-0.22,-47.65,-32
151100,0.0236,0.0314,0.21,-0.24,-47.98,-32
151200,0.0236,0.0236,0.23,-0.26,-47.98,-30
151300,0.0236,0.0236,0.25,-0.28,-47.65,-32
151400,0.0236,0.0236,0.26,-0.29,-46.16,-32
151500,0.0236,0.0236,0.28,-0.31,-45.17,-31
151600,0.0157,0.0157,0.29,-0.32,-44.83,-31
151700,0.0236,0.0236,0.31,-0.34,-45.00,-30
151800,0.0314,0.0314,0.32,-0.36,-44.50,-30
151900,0.0157,0.0236,0.34,-0.37,-45.33,-28
152000,0.0236,0.0157,0.35,-0.39,-44.83,-28
152100,0.0236,0.0236,0.37,-0.40,-44.83,-25
152200,0.0157,0.0157,0.38,-0.42,-44.67,-29
152300,0.0236,0.0157,0.40,-0.43,-44.17,-30
152400,0.0157,0.0157,0.41,-0.44,-43.68,-29
152500,0.0236,0.0236,0.42,-0.45,-43.01,-29
152600,0.0236,0.0236,0.44,-0.47,-42.52,-27
